name,address,latitude,longitude
좌산초등학교,부산광역시 해운대구 좌동순환로311번길 7 ,35.1687376716535,129.183678402547
좌천초등학교,부산광역시 기장군 장안읍 좌천로 13-66 ,35.3119520382701,129.239557496145
죽성초등학교,부산광역시 기장군 기장읍 죽성로 270 ,35.2427562704806,129.243602947493
철마초등학교,부산광역시 기장군 철마면 철마로 493 ,35.2752173779297,129.151236526591
칠암초등학교,부산광역시 기장군 일광면 박영준길 19 ,35.298749977308,129.255910097214
해강초등학교,부산광역시 해운대구 해운대해변로 73 ,35.1621961024246,129.141848330378
해동초등학교,부산광역시 해운대구 우동1로 104 ,35.1703048921447,129.155446749964
해림초등학교,부산광역시 해운대구 해운대로469번길 42 ,35.1650445423151,129.143650539484
해빛초등학교,부산광역시 기장군 일광면 해빛6로 9 ,35.2647739234161,129.221493668808
해송초등학교,부산광역시 해운대구 좌동순환로402번길 32 ,35.1642366094892,129.179660753105
해운대초등학교,부산광역시 해운대구 중동2로24번길 30 ,35.1649074053062,129.165649098829
해원초등학교,부산광역시 해운대구 마린시티2로 10 ,35.1588039878185,129.14426833848
호암초등학교,부산광역시 수영구 호암로29번길 57 ,35.154196044909,129.110312503982
